,Account_date,sales_qty,price_unit,in_price_unit,7d_ipu_mean,7d_ipu_var_,7d_ipu_trend,7d_ipu_cv,14d_ipu_mean,14d_ipu_var_,14d_ipu_trend,14d_ipu_cv,21d_ipu_mean,21d_ipu_var_,21d_ipu_trend,21d_ipu_cv,back_1day_price_unit,back_3day_price_unit,back_7day_price_unit,7d_p_mean,7d_p_var_,7d_p_trend,7d_p_cv,14d_p_mean,14d_p_var_,14d_p_trend,14d_p_cv,21d_p_mean,21d_p_var_,21d_p_trend,21d_p_cv
641,2019-10-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2019-10-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,2019-10-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2019-10-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,2019-10-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,2019-10-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,2019-10-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,2019-10-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,2019-10-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,2019-10-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,2019-10-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,2019-10-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,2019-10-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2019-10-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2019-10-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,2019-10-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,2019-10-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2019-10-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,2019-10-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,2019-10-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,2019-10-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,2019-10-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,2019-10-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,2019-10-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,2019-10-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,2019-10-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,2019-10-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,2019-10-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,2019-11-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2019-11-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,2019-11-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,2019-11-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,2019-11-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2019-11-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,2019-11-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,2019-11-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,2019-11-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2019-11-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,2019-11-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,2019-11-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,2019-11-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2019-11-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,2019-11-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,2019-11-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,2019-11-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2019-11-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,2019-11-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,2019-11-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2019-11-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,2019-11-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,2019-11-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,2019-11-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,2019-11-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2019-11-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,2019-11-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,2019-11-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,2019-11-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,2019-11-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2019-12-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,2019-12-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,2019-12-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,2019-12-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2019-12-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,2019-12-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,2019-12-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,2019-12-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,2019-12-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,2019-12-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,2019-12-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,2019-12-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,2019-12-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,2019-12-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,2019-12-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,2019-12-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,2019-12-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,2019-12-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,2019-12-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,2019-12-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,2019-12-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2019-12-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,2019-12-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,2019-12-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2019-12-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2019-12-26,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,2019-12-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,2019-12-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,2019-12-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,2019-12-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,2019-12-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,2020-01-02,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,2020-01-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,2020-01-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,2020-01-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,2020-01-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2020-01-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,2020-01-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,2020-01-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,2020-01-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,2020-01-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,2020-01-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,2020-01-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,2020-01-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,2020-01-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,2020-01-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,2020-01-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,2020-01-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,2020-01-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,2020-01-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,2020-01-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,2020-01-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,2020-01-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,2020-01-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,2020-01-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,2020-01-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,2020-01-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,2020-01-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,2020-01-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,2020-01-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2020-01-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,2020-02-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2020-02-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,2020-02-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2020-02-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2020-02-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,2020-02-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,2020-02-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,2020-02-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,2020-02-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,2020-02-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,2020-02-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,2020-02-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,2020-02-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,2020-02-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,2020-02-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,2020-02-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,2020-02-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,2020-02-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,2020-02-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,2020-02-20,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,2020-02-21,59.42685815029323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,2020-02-22,146.38849148619656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,2020-02-23,191.61789941524074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,2020-02-24,154.89677776424375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,2020-02-25,149.22447276279055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,2020-02-26,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2020-02-27,20.580000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2020-02-28,16.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,2020-02-29,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,2020-03-01,14.249999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,2020-03-02,15.120000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,2020-03-03,23.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,2020-03-04,21.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,2020-03-05,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,2020-03-06,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,2020-03-07,26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,2020-03-08,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,2020-03-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,2020-03-10,4.1899999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,2020-03-11,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,2020-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,2020-03-13,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,2020-03-14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,2020-03-15,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,2020-03-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,2020-03-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,2020-03-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,2020-03-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,2020-03-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,2020-03-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,2020-03-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,2020-03-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
